order_id,menu_item_id,quantity,subtotal
124129,7,1,6.29
124130,2,1,5.44
124130,23,1,4.73
124131,14,1,4.02
124132,2,1,5.44
124133,19,1,6.9
124133,12,1,6.32
124133,26,1,4.12
124134,11,1,3.96
124135,20,1,5.08
124136,30,1,6.85
124136,5,1,5.12
124137,30,1,6.85
124137,9,1,5.07
124138,12,1,6.32
124138,19,2,13.8
124139,19,1,6.9
124140,11,1,3.96
124141,32,1,4.68
124141,24,2,14.0
124142,17,1,4.25
124142,20,2,10.16
124142,22,1,5.16
124143,2,2,10.88
124144,7,1,6.29
124145,30,1,6.85
124146,1,1,4.79
124146,18,1,4.58
124146,15,1,6.31
124147,14,1,4.02
124147,22,1,5.16
124147,6,1,3.76
124148,3,1,3.85
124149,10,1,4.91
124150,12,1,6.32
124151,32,1,4.68
124152,11,1,3.96
124153,15,1,6.31
124153,11,1,3.96
124153,14,1,4.02
124154,8,1,4.03
124155,31,1,5.19
124156,8,1,4.03
124156,28,1,3.95
124157,14,2,8.04
124158,16,1,5.82
124159,21,1,6.97
124159,21,2,13.94
124159,10,1,4.91
124160,32,1,4.68
124160,31,1,5.19
124160,30,1,6.85
124161,18,1,4.58
124161,32,1,4.68
124161,31,1,5.19
124162,18,1,4.58
124163,25,1,6.66
124164,28,1,3.95
124164,5,1,5.12
124165,19,2,13.8
124165,3,2,7.7
124165,12,1,6.32
124166,15,1,6.31
124166,20,1,5.08
124167,15,1,6.31
124167,25,1,6.66
124168,15,1,6.31
124168,3,1,3.85
124169,17,2,8.5
124170,14,1,4.02
124171,27,2,11.5
124172,16,1,5.82
124172,30,1,6.85
124172,4,1,5.74
124173,6,1,3.76
124173,29,1,4.42
124174,4,2,11.48
124175,26,1,4.12
124175,19,1,6.9
124175,31,2,10.38
124176,29,1,4.42
124176,25,1,6.66
124176,14,1,4.02
124177,29,1,4.42
124177,29,1,4.42
124178,29,2,8.84
124179,27,1,5.75
124180,23,1,4.73
124180,3,1,3.85
124181,31,1,5.19
124182,18,2,9.16
124183,19,1,6.9
124184,32,2,9.36
124184,12,1,6.32
124184,28,1,3.95
124185,6,2,7.52
124186,14,1,4.02
124187,22,2,10.32
124188,12,1,6.32
124188,19,1,6.9
124189,15,1,6.31
124189,26,1,4.12
124190,19,1,6.9
124191,26,1,4.12
124191,21,1,6.97
124192,26,1,4.12
124192,19,2,13.8
124193,8,1,4.03
124194,15,1,6.31
124194,12,1,6.32
124195,21,1,6.97
124196,15,1,6.31
124197,3,1,3.85
124198,20,1,5.08
124198,4,1,5.74
124199,27,1,5.75
124200,13,1,5.73
124201,4,1,5.74
124201,16,1,5.82
124202,6,2,7.52
124202,23,1,4.73
124203,5,1,5.12
124203,11,1,3.96
124204,13,1,5.73
124204,9,1,5.07
124205,22,1,5.16
124206,23,1,4.73
124207,13,1,5.73
124207,9,1,5.07
124207,9,1,5.07
124208,23,1,4.73
124208,13,2,11.46
124209,28,2,7.9
124209,15,1,6.31
124210,30,1,6.85
124210,7,1,6.29
124211,29,1,4.42
124212,31,1,5.19
124212,16,1,5.82
124213,15,1,6.31
124213,28,1,3.95
124214,2,1,5.44
124214,6,1,3.76
124215,25,1,6.66
124215,2,1,5.44
124216,5,1,5.12
124217,31,1,5.19
124217,10,1,4.91
124217,19,1,6.9
124218,1,1,4.79
124218,31,1,5.19
124219,14,1,4.02
124219,8,1,4.03
124220,9,1,5.07
124220,28,1,3.95
124220,5,1,5.12
124221,31,1,5.19
124222,30,1,6.85
124223,19,1,6.9
124224,10,1,4.91
124224,32,1,4.68
124224,2,1,5.44
124225,23,1,4.73
124226,27,1,5.75
124227,32,1,4.68
124228,28,1,3.95
124229,21,1,6.97
124229,23,1,4.73
124230,3,1,3.85
124230,20,1,5.08
124231,21,1,6.97
124232,8,1,4.03
124232,17,1,4.25
124232,25,1,6.66
124233,15,1,6.31
124234,20,2,10.16
124234,13,1,5.73
124234,27,1,5.75
124235,21,1,6.97
124236,24,1,7.0
124237,32,1,4.68
124237,31,1,5.19
124238,27,1,5.75
124238,7,1,6.29
124239,14,1,4.02
124240,7,1,6.29
124240,1,1,4.79
124241,15,1,6.31
124241,5,1,5.12
124242,17,2,8.5
124242,26,1,4.12
124242,22,1,5.16
124243,6,1,3.76
124243,19,1,6.9
124244,23,1,4.73
124244,30,1,6.85
124245,5,1,5.12
124246,23,1,4.73
124246,16,1,5.82
124247,14,1,4.02
124247,6,1,3.76
124248,23,1,4.73
124248,18,1,4.58
124249,29,1,4.42
124250,30,1,6.85
124250,28,1,3.95
124251,15,1,6.31
124252,28,1,3.95
124252,17,1,4.25
124253,20,1,5.08
124253,17,1,4.25
124253,7,2,12.58
124254,21,1,6.97
124255,23,1,4.73
124256,1,1,4.79
124256,4,1,5.74
124256,2,1,5.44
124257,18,1,4.58
124257,6,1,3.76
124258,32,1,4.68
124258,14,1,4.02
124258,16,1,5.82
124259,4,1,5.74
124259,11,1,3.96
124260,22,1,5.16
124261,9,1,5.07
124262,26,1,4.12
124263,2,1,5.44
124263,30,1,6.85
124264,1,1,4.79
124265,21,1,6.97
124265,16,1,5.82
124266,1,1,4.79
124267,5,1,5.12
124267,7,1,6.29
124268,17,1,4.25
124268,3,1,3.85
124269,23,1,4.73
124270,5,1,5.12
124271,25,1,6.66
124271,3,1,3.85
124272,28,1,3.95
124272,29,1,4.42
124273,3,1,3.85
124274,30,1,6.85
124275,21,2,13.94
124275,21,1,6.97
124275,4,1,5.74
124276,28,1,3.95
124277,25,1,6.66
124277,22,1,5.16
124277,3,1,3.85
124278,23,1,4.73
124279,14,1,4.02
124280,20,1,5.08
124280,14,1,4.02
124281,25,1,6.66
124281,17,1,4.25
124282,14,1,4.02
124282,21,1,6.97
124283,12,1,6.32
124283,1,1,4.79
124283,28,2,7.9
124284,13,1,5.73
124284,26,1,4.12
124285,6,1,3.76
124285,9,1,5.07
124286,26,1,4.12
124286,20,1,5.08
124287,27,1,5.75
124288,10,1,4.91
124288,17,1,4.25
124288,17,1,4.25
124289,25,1,6.66
124290,2,2,10.88
124290,9,1,5.07
124291,19,1,6.9
124291,6,1,3.76
124292,26,1,4.12
124293,32,1,4.68
124294,24,1,7.0
124294,24,1,7.0
124295,21,1,6.97
124296,13,1,5.73
124297,9,1,5.07
124298,17,1,4.25
124299,23,2,9.46
124299,1,1,4.79
124300,14,1,4.02
124300,14,1,4.02
124301,9,1,5.07
124302,24,2,14.0
124303,14,1,4.02
124303,22,1,5.16
124303,24,2,14.0
124304,9,1,5.07
124304,17,1,4.25
124305,22,1,5.16
124306,13,1,5.73
124306,31,1,5.19
124306,14,1,4.02
124307,22,1,5.16
124308,6,1,3.76
124309,27,1,5.75
124309,25,1,6.66
124310,29,1,4.42
124310,5,1,5.12
124311,10,1,4.91
124312,30,2,13.7
124312,10,1,4.91
124313,1,1,4.79
124314,20,1,5.08
124314,32,1,4.68
124315,29,1,4.42
124315,17,2,8.5
124316,17,1,4.25
124316,5,1,5.12
124317,19,1,6.9
124318,16,1,5.82
124318,13,1,5.73
124319,17,1,4.25
124320,26,2,8.24
124321,16,1,5.82
124322,27,1,5.75
124323,27,2,11.5
124324,32,1,4.68
124324,3,1,3.85
124325,17,1,4.25
124325,30,1,6.85
124326,8,1,4.03
124326,4,1,5.74
124327,23,1,4.73
124328,25,1,6.66
124328,11,1,3.96
124329,31,1,5.19
124329,23,1,4.73
124330,2,1,5.44
124331,14,1,4.02
124332,28,1,3.95
124332,14,1,4.02
124333,1,1,4.79
124334,9,1,5.07
124335,9,1,5.07
124335,28,1,3.95
124336,4,1,5.74
124336,27,1,5.75
124337,16,1,5.82
124337,5,1,5.12
124338,12,1,6.32
124338,3,1,3.85
124339,15,1,6.31
124340,30,1,6.85
124341,22,1,5.16
124341,7,1,6.29
124342,26,2,8.24
124343,16,1,5.82
124344,7,1,6.29
124345,12,1,6.32
124345,7,1,6.29
124346,22,1,5.16
124346,29,1,4.42
124347,5,1,5.12
124348,32,1,4.68
124349,30,1,6.85
124350,26,2,8.24
124350,28,1,3.95
124351,8,1,4.03
124351,11,1,3.96
124352,29,1,4.42
124353,11,1,3.96
124354,12,2,12.64
124355,10,1,4.91
124356,17,1,4.25
124356,20,1,5.08
124357,4,1,5.74
124358,1,1,4.79
124359,8,1,4.03
124360,18,1,4.58
124361,32,1,4.68
124362,24,1,7.0
124362,7,1,6.29
124362,30,1,6.85
124363,5,1,5.12
124363,24,1,7.0
124364,28,1,3.95
124365,27,1,5.75
124366,29,1,4.42
124367,3,1,3.85
124367,2,1,5.44
124368,1,1,4.79
124368,26,1,4.12
124369,9,1,5.07
124370,24,1,7.0
124371,3,1,3.85
124371,6,1,3.76
124371,15,1,6.31
124372,31,1,5.19
124373,10,1,4.91
124374,12,1,6.32
124375,9,1,5.07
124375,7,1,6.29
124376,12,2,12.64
124376,13,1,5.73
124377,23,1,4.73
124377,11,1,3.96
124378,12,2,12.64
124378,9,2,10.14
124379,4,1,5.74
124379,18,1,4.58
124380,10,1,4.91
124380,19,1,6.9
124381,25,1,6.66
124381,7,2,12.58
124382,30,1,6.85
124383,4,1,5.74
124384,9,1,5.07
124384,16,1,5.82
124385,19,1,6.9
124386,21,1,6.97
124386,24,1,7.0
124387,24,1,7.0
124387,10,1,4.91
124387,12,1,6.32
124388,25,1,6.66
124389,21,1,6.97
124390,4,1,5.74
124390,18,1,4.58
124390,1,1,4.79
124391,2,2,10.88
124391,21,1,6.97
124392,21,1,6.97
124392,15,1,6.31
124393,26,1,4.12
124393,11,1,3.96
124394,1,1,4.79
124395,5,1,5.12
124396,16,1,5.82
124397,19,1,6.9
124397,25,1,6.66
124398,12,1,6.32
124399,4,1,5.74
124400,11,1,3.96
124401,5,1,5.12
124402,31,1,5.19
124402,27,1,5.75
124403,13,1,5.73
124403,13,1,5.73
124404,9,1,5.07
124405,14,1,4.02
124405,10,1,4.91
124406,20,1,5.08
124407,11,1,3.96
124408,32,1,4.68
124408,23,1,4.73
124409,27,1,5.75
124409,27,1,5.75
124410,14,1,4.02
124410,2,2,10.88
124411,22,1,5.16
124412,6,1,3.76
124413,27,1,5.75
124414,22,1,5.16
124414,32,1,4.68
124415,2,1,5.44
124416,10,1,4.91
124417,25,1,6.66
124418,4,1,5.74
124418,20,1,5.08
124419,11,1,3.96
124419,30,1,6.85
124419,29,1,4.42
124420,20,1,5.08
124420,26,1,4.12
124421,4,1,5.74
124422,14,1,4.02
124422,10,1,4.91
124423,7,1,6.29
124424,19,1,6.9
124424,7,1,6.29
124424,24,1,7.0
124425,26,1,4.12
124426,10,1,4.91
124427,8,1,4.03
124428,14,2,8.04
124429,25,1,6.66
124430,23,1,4.73
124430,6,1,3.76
124431,27,1,5.75
124432,14,1,4.02
124432,6,1,3.76
124433,19,1,6.9
124434,31,1,5.19
124435,7,1,6.29
124435,27,1,5.75
124436,4,1,5.74
124436,8,1,4.03
124436,13,1,5.73
124437,2,1,5.44
124437,8,1,4.03
124438,27,1,5.75
124438,5,1,5.12
124438,31,1,5.19
124439,30,1,6.85
124439,32,1,4.68
124439,20,1,5.08
124440,23,1,4.73
124441,15,1,6.31
124441,14,2,8.04
124441,20,1,5.08
124442,22,1,5.16
124442,16,1,5.82
124443,7,1,6.29
124444,26,1,4.12
124444,13,1,5.73
124445,8,1,4.03
124446,29,1,4.42
124447,10,1,4.91
124447,32,1,4.68
124448,21,1,6.97
124449,12,1,6.32
124450,9,1,5.07
124451,9,1,5.07
124451,19,1,6.9
124452,5,1,5.12
124453,23,1,4.73
124454,6,1,3.76
124455,17,2,8.5
124456,8,2,8.06
124456,8,1,4.03
124457,17,1,4.25
124458,16,1,5.82
124458,8,1,4.03
124459,15,1,6.31
124460,5,1,5.12
124461,3,1,3.85
124461,28,1,3.95
124461,11,1,3.96
124462,21,1,6.97
124463,1,1,4.79
124463,18,1,4.58
124464,2,1,5.44
124465,18,1,4.58
124466,29,2,8.84
124466,21,1,6.97
124467,27,1,5.75
124468,4,1,5.74
124469,18,1,4.58
124470,31,1,5.19
124470,18,1,4.58
124471,20,1,5.08
124472,19,1,6.9
124473,17,2,8.5
124473,26,1,4.12
124473,9,1,5.07
124474,22,1,5.16
124475,20,1,5.08
124475,32,2,9.36
124476,4,1,5.74
124476,20,1,5.08
124477,27,1,5.75
124477,14,1,4.02
124477,26,1,4.12
124478,32,1,4.68
124478,26,2,8.24
124479,12,1,6.32
124479,4,1,5.74
124480,8,1,4.03
124481,10,1,4.91
124482,12,1,6.32
124483,27,1,5.75
124483,32,1,4.68
124484,21,1,6.97
124485,28,1,3.95
124486,32,1,4.68
124486,2,1,5.44
124487,7,1,6.29
124487,16,1,5.82
124487,23,1,4.73
124488,29,1,4.42
124488,32,1,4.68
124488,6,1,3.76
124489,32,1,4.68
124490,5,1,5.12
124491,18,1,4.58
124492,8,1,4.03
124492,2,1,5.44
124493,27,1,5.75
124494,4,1,5.74
124495,4,1,5.74
124495,29,1,4.42
124496,22,1,5.16
124496,30,1,6.85
124496,30,1,6.85
124497,23,1,4.73
124498,10,1,4.91
124498,25,1,6.66
124498,13,1,5.73
124499,12,1,6.32
124499,14,1,4.02
124500,6,1,3.76
124501,11,1,3.96
124502,13,1,5.73
124503,6,1,3.76
124504,10,1,4.91
124505,13,1,5.73
124505,31,1,5.19
124505,4,1,5.74
124506,12,1,6.32
124506,4,1,5.74
124506,3,1,3.85
124507,23,1,4.73
124507,10,2,9.82
124507,14,1,4.02
124508,31,1,5.19
124508,31,1,5.19
124509,7,1,6.29
124510,30,1,6.85
124510,20,1,5.08
124511,14,1,4.02
124511,18,1,4.58
124512,30,2,13.7
124513,16,1,5.82
124514,19,1,6.9
124514,23,1,4.73
124515,22,1,5.16
124516,24,1,7.0
124517,31,1,5.19
124518,3,1,3.85
124518,8,1,4.03
124518,7,2,12.58
124519,27,1,5.75
124519,14,1,4.02
124520,21,1,6.97
124520,12,2,12.64
124520,29,1,4.42
124521,22,1,5.16
124522,8,1,4.03
124523,32,1,4.68
124524,15,1,6.31
124525,15,2,12.62
124525,7,1,6.29
124526,7,1,6.29
124527,22,1,5.16
124528,16,1,5.82
124529,7,1,6.29
124529,19,1,6.9
124530,23,1,4.73
124530,24,1,7.0
124531,29,1,4.42
124532,12,1,6.32
124532,4,1,5.74
124532,5,1,5.12
124533,11,1,3.96
124534,18,1,4.58
124535,18,1,4.58
124536,2,1,5.44
124537,17,1,4.25
124537,19,1,6.9
124537,26,1,4.12
124538,1,1,4.79
124539,19,1,6.9
124540,18,1,4.58
124540,24,1,7.0
124541,16,1,5.82
124542,12,1,6.32
124543,23,1,4.73
124544,8,1,4.03
124545,28,1,3.95
124546,31,1,5.19
124547,11,1,3.96
124547,12,2,12.64
124547,10,1,4.91
124548,9,1,5.07
124548,3,1,3.85
124549,29,1,4.42
124550,25,1,6.66
124550,7,1,6.29
124551,4,1,5.74
124551,4,1,5.74
124552,21,1,6.97
124553,1,1,4.79
124554,17,1,4.25
124554,18,1,4.58
124555,15,1,6.31
124556,20,1,5.08
124556,9,1,5.07
124557,13,1,5.73
124557,9,1,5.07
124557,3,2,7.7
124558,2,1,5.44
124558,1,1,4.79
124558,7,1,6.29
124559,2,2,10.88
124559,28,1,3.95
124559,2,1,5.44
124560,31,1,5.19
124560,21,1,6.97
124561,5,2,10.24
124561,9,1,5.07
124562,20,1,5.08
124562,12,1,6.32
124562,3,1,3.85
124563,4,1,5.74
124564,10,2,9.82
124564,17,1,4.25
124565,25,1,6.66
124565,3,2,7.7
124565,4,1,5.74
124566,10,1,4.91
124567,5,1,5.12
124568,4,1,5.74
124569,31,1,5.19
124570,16,1,5.82
124571,31,1,5.19
124572,21,1,6.97
124573,24,1,7.0
124573,15,1,6.31
124574,3,1,3.85
124575,9,1,5.07
124575,18,1,4.58
124576,18,1,4.58
124577,30,1,6.85
124577,8,1,4.03
124577,5,1,5.12
124578,17,1,4.25
124579,18,1,4.58
124580,30,1,6.85
124580,14,1,4.02
124581,28,1,3.95
124582,24,1,7.0
124583,12,1,6.32
124583,7,2,12.58
124584,1,1,4.79
124584,7,2,12.58
124585,9,1,5.07
124585,29,1,4.42
124586,25,1,6.66
124586,32,1,4.68
124587,20,1,5.08
124588,1,1,4.79
124589,26,1,4.12
124590,8,1,4.03
124590,14,1,4.02
124591,27,1,5.75
124591,24,1,7.0
124591,16,1,5.82
124592,30,2,13.7
124592,10,1,4.91
124593,29,1,4.42
124593,18,1,4.58
124593,30,1,6.85
124594,32,1,4.68
124594,29,1,4.42
124595,26,1,4.12
124595,15,1,6.31
124596,25,1,6.66
124597,14,1,4.02
124598,2,1,5.44
124599,17,1,4.25
124600,4,1,5.74
124601,32,1,4.68
124602,29,2,8.84
124603,19,2,13.8
124603,8,1,4.03
124604,4,1,5.74
124605,17,1,4.25
124605,4,1,5.74
124606,14,1,4.02
124606,15,1,6.31
124606,13,1,5.73
124607,27,1,5.75
124607,14,1,4.02
124607,14,1,4.02
124608,5,1,5.12
124609,23,1,4.73
124610,25,1,6.66
124611,22,1,5.16
124611,8,1,4.03
124612,28,1,3.95
124612,16,1,5.82
124613,30,1,6.85
124613,7,1,6.29
124613,15,2,12.62
124614,4,2,11.48
124614,8,1,4.03
124615,16,1,5.82
124616,15,1,6.31
124617,7,1,6.29
124618,7,1,6.29
124618,15,1,6.31
124619,12,1,6.32
124620,23,1,4.73
124621,29,1,4.42
124621,30,1,6.85
124621,16,1,5.82
124622,22,2,10.32
124622,17,1,4.25
124623,14,1,4.02
124624,17,1,4.25
124624,3,1,3.85
124625,10,1,4.91
124625,8,1,4.03
124626,3,1,3.85
124626,20,1,5.08
124627,26,1,4.12
124627,21,1,6.97
124627,29,1,4.42
124628,10,1,4.91
124629,22,1,5.16
124630,7,1,6.29
124630,21,1,6.97
124631,11,1,3.96
124631,24,1,7.0
124631,12,1,6.32
124632,25,1,6.66
124632,27,1,5.75
124633,9,1,5.07
124633,23,1,4.73
124633,16,1,5.82
124634,25,1,6.66
124634,5,1,5.12
124635,19,1,6.9
124636,32,1,4.68
124637,18,1,4.58
124637,24,1,7.0
124638,25,1,6.66
124638,25,1,6.66
124638,16,1,5.82
124639,4,1,5.74
124640,8,1,4.03
124641,12,1,6.32
124642,21,1,6.97
124643,21,1,6.97
124643,22,1,5.16
124644,1,1,4.79
124644,14,1,4.02
124644,19,1,6.9
124645,7,1,6.29
124645,4,1,5.74
124646,17,1,4.25
124646,21,1,6.97
124647,11,1,3.96
124647,28,1,3.95
124648,29,1,4.42
124649,15,1,6.31
124649,22,2,10.32
124650,16,1,5.82
124650,27,1,5.75
124651,3,1,3.85
124651,3,1,3.85
124652,32,1,4.68
124652,32,1,4.68
124653,4,1,5.74
124654,12,1,6.32
124654,20,2,10.16
124655,26,2,8.24
124656,2,2,10.88
124657,32,1,4.68
124657,12,1,6.32
124657,23,1,4.73
124658,22,1,5.16
124659,27,1,5.75
124660,19,1,6.9
124660,15,1,6.31
124661,11,1,3.96
124661,11,2,7.92
124662,16,1,5.82
124663,21,2,13.94
124663,26,1,4.12
124664,21,1,6.97
124665,30,2,13.7
124665,10,1,4.91
124666,4,1,5.74
124666,28,1,3.95
124667,10,1,4.91
124667,1,1,4.79
124668,5,1,5.12
124669,26,1,4.12
124669,13,1,5.73
124670,24,1,7.0
124670,25,1,6.66
124670,18,1,4.58
124671,11,1,3.96
124672,5,1,5.12
124672,15,2,12.62
124673,18,1,4.58
124673,9,1,5.07
124674,9,1,5.07
124674,15,1,6.31
124675,17,1,4.25
124676,13,1,5.73
124676,27,2,11.5
124676,28,1,3.95
124677,24,1,7.0
124677,11,1,3.96
124677,11,1,3.96
124678,4,1,5.74
124678,14,1,4.02
124679,15,1,6.31
124680,10,1,4.91
124681,19,1,6.9
124682,18,1,4.58
124682,1,1,4.79
124683,32,1,4.68
124684,21,1,6.97
124684,28,1,3.95
124685,12,2,12.64
124685,8,1,4.03
124686,31,1,5.19
124687,28,1,3.95
124688,27,1,5.75
124689,7,1,6.29
124689,11,1,3.96
124690,8,1,4.03
124690,22,1,5.16
124691,27,1,5.75
124692,6,1,3.76
124693,8,2,8.06
124693,10,1,4.91
124693,19,1,6.9
124694,16,1,5.82
124695,26,1,4.12
124696,7,2,12.58
124696,14,1,4.02
124696,15,1,6.31
124697,11,1,3.96
124698,27,2,11.5
124699,3,1,3.85
124700,16,1,5.82
124701,26,1,4.12
124702,7,1,6.29
124702,2,1,5.44
124703,17,1,4.25
124704,13,1,5.73
124704,27,1,5.75
124705,28,1,3.95
124705,11,1,3.96
124705,26,1,4.12
124706,25,1,6.66
124706,19,1,6.9
124706,17,1,4.25
124707,7,1,6.29
124708,25,1,6.66
124709,16,2,11.64
124709,17,1,4.25
124710,16,1,5.82
124710,24,1,7.0
124710,6,1,3.76
124711,23,1,4.73
124711,6,1,3.76
124712,4,1,5.74
124713,15,1,6.31
124714,2,2,10.88
124714,7,1,6.29
124715,1,1,4.79
124716,15,1,6.31
124717,28,1,3.95
124717,16,1,5.82
124718,29,1,4.42
124718,27,1,5.75
124719,14,1,4.02
124720,18,1,4.58
124721,30,1,6.85
124721,14,1,4.02
124722,18,1,4.58
124723,24,1,7.0
124724,1,1,4.79
124725,16,1,5.82
124725,14,1,4.02
124726,12,1,6.32
124727,25,1,6.66
124727,19,1,6.9
124728,3,1,3.85
124729,14,1,4.02
124729,28,1,3.95
124730,15,1,6.31
124731,7,1,6.29
124731,8,1,4.03
124731,14,1,4.02
124732,14,1,4.02
124732,2,1,5.44
124733,2,1,5.44
124734,10,1,4.91
124734,29,1,4.42
124734,3,1,3.85
124735,13,2,11.46
124736,30,1,6.85
124737,27,1,5.75
124738,23,1,4.73
124739,1,2,9.58
124740,3,2,7.7
124740,12,1,6.32
124740,29,1,4.42
124741,23,1,4.73
124742,1,1,4.79
124742,25,1,6.66
124742,6,1,3.76
124743,19,1,6.9
124743,1,1,4.79
124744,19,1,6.9
124745,5,1,5.12
124745,7,1,6.29
124746,17,2,8.5
124747,22,2,10.32
124748,15,1,6.31
124748,29,1,4.42
124748,29,1,4.42
124749,32,1,4.68
124750,30,2,13.7
124751,20,1,5.08
124751,31,1,5.19
124752,30,1,6.85
124753,3,1,3.85
124754,3,1,3.85
124754,10,1,4.91
124754,13,1,5.73
124755,1,1,4.79
124756,22,1,5.16
124756,18,1,4.58
124757,17,1,4.25
124757,32,1,4.68
124758,13,1,5.73
124759,22,1,5.16
124760,19,1,6.9
124761,29,1,4.42
124761,1,1,4.79
124762,29,1,4.42
124763,13,1,5.73
124764,22,2,10.32
124764,32,1,4.68
124764,21,1,6.97
124765,24,1,7.0
124766,14,2,8.04
124766,20,1,5.08
124766,12,1,6.32
124767,17,1,4.25
124767,9,1,5.07
124768,29,1,4.42
124768,12,1,6.32
124769,17,1,4.25
124770,9,1,5.07
124770,14,1,4.02
124771,7,1,6.29
124772,20,1,5.08
124773,18,1,4.58
124773,5,1,5.12
124773,15,2,12.62
124774,9,1,5.07
124775,29,1,4.42
124775,2,1,5.44
124776,8,1,4.03
124777,12,1,6.32
124778,7,1,6.29
124778,4,1,5.74
124779,1,1,4.79
124779,29,1,4.42
124780,5,1,5.12
124780,18,1,4.58
124781,9,1,5.07
124781,4,1,5.74
124782,2,1,5.44
124783,27,1,5.75
124784,15,1,6.31
124785,12,1,6.32
124786,15,1,6.31
124787,18,1,4.58
124787,3,1,3.85
124788,3,1,3.85
124789,2,1,5.44
124790,22,1,5.16
124791,29,1,4.42
124791,20,1,5.08
124792,9,1,5.07
124792,10,1,4.91
124793,22,1,5.16
124794,19,1,6.9
124795,31,1,5.19
124796,19,1,6.9
124797,19,1,6.9
124798,14,1,4.02
124798,13,1,5.73
124799,10,1,4.91
124800,31,1,5.19
124800,22,1,5.16
124801,3,1,3.85
124802,18,1,4.58
124802,23,1,4.73
124803,17,1,4.25
124804,21,1,6.97
124804,27,1,5.75
124804,29,1,4.42
124805,15,1,6.31
124805,1,2,9.58
124805,4,1,5.74
124806,10,2,9.82
124807,4,1,5.74
124807,26,1,4.12
124808,11,1,3.96
124809,2,1,5.44
124809,16,1,5.82
124809,13,1,5.73
124810,23,1,4.73
124810,11,1,3.96
124811,4,1,5.74
124812,25,2,13.32
124812,9,1,5.07
124812,28,1,3.95
124813,24,2,14.0
124813,28,1,3.95
124813,23,1,4.73
124814,11,1,3.96
124814,11,1,3.96
124815,31,2,10.38
124816,24,1,7.0
124816,18,1,4.58
124817,25,1,6.66
124818,13,1,5.73
124818,10,1,4.91
124818,31,1,5.19
124819,7,1,6.29
124819,28,1,3.95
124819,8,1,4.03
124820,24,1,7.0
124821,22,1,5.16
124821,13,1,5.73
124822,14,1,4.02
124823,28,1,3.95
124824,16,1,5.82
124825,12,2,12.64
124825,31,1,5.19
124825,5,2,10.24
124826,10,1,4.91
124826,16,1,5.82
124827,10,1,4.91
124828,29,1,4.42
124829,6,1,3.76
124829,30,1,6.85
124830,12,2,12.64
124830,4,1,5.74
124831,26,1,4.12
124831,6,1,3.76
124831,16,1,5.82
124832,11,1,3.96
124833,12,1,6.32
124833,12,1,6.32
124833,4,1,5.74
124834,1,1,4.79
124835,18,1,4.58
124836,25,1,6.66
124836,18,1,4.58
124837,12,1,6.32
124838,30,1,6.85
124839,30,1,6.85
124840,6,2,7.52
124840,7,1,6.29
124841,7,1,6.29
124842,21,1,6.97
124843,29,1,4.42
124844,21,1,6.97
124845,9,1,5.07
124846,18,1,4.58
124846,25,1,6.66
124847,27,1,5.75
124847,24,1,7.0
124847,12,1,6.32
124848,17,1,4.25
124848,20,1,5.08
124849,22,1,5.16
124849,22,1,5.16
124849,18,1,4.58
124850,8,1,4.03
124850,17,1,4.25
124850,18,1,4.58
124851,32,1,4.68
124852,5,2,10.24
124852,19,1,6.9
124853,15,1,6.31
124853,31,1,5.19
124853,5,1,5.12
124854,18,1,4.58
124854,8,1,4.03
124854,13,1,5.73
124855,20,1,5.08
124856,13,1,5.73
124857,10,1,4.91
124858,21,2,13.94
124858,25,1,6.66
124859,19,1,6.9
124860,17,1,4.25
124860,10,1,4.91
124861,23,1,4.73
124862,2,1,5.44
124862,13,1,5.73
124862,2,1,5.44
124863,6,1,3.76
124863,29,1,4.42
124863,20,1,5.08
124864,11,1,3.96
124865,21,1,6.97
124866,8,1,4.03
124867,19,1,6.9
124867,6,1,3.76
124868,16,1,5.82
124868,26,1,4.12
124869,6,2,7.52
124870,27,1,5.75
124870,30,1,6.85
124871,9,1,5.07
124871,21,1,6.97
124872,22,1,5.16
124872,19,1,6.9
124873,13,1,5.73
124873,3,1,3.85
124874,5,2,10.24
124874,20,1,5.08
124875,7,1,6.29
124875,22,1,5.16
124875,12,1,6.32
124876,25,1,6.66
124876,7,1,6.29
124877,28,1,3.95
124878,18,1,4.58
124879,2,1,5.44
124879,26,1,4.12
124880,25,1,6.66
124881,5,1,5.12
124881,25,1,6.66
124882,17,1,4.25
124882,13,1,5.73
124883,4,1,5.74
124884,19,1,6.9
124884,31,1,5.19
124885,22,1,5.16
124885,20,1,5.08
124885,6,1,3.76
124886,13,1,5.73
124886,28,1,3.95
124887,1,1,4.79
124887,5,1,5.12
124888,3,1,3.85
124889,3,1,3.85
124889,19,1,6.9
124889,31,1,5.19
124890,30,1,6.85
124891,7,1,6.29
124892,21,1,6.97
124893,28,1,3.95
124893,26,1,4.12
124894,4,1,5.74
124894,25,1,6.66
124895,4,1,5.74
124896,28,1,3.95
124897,11,1,3.96
124898,20,1,5.08
124898,15,1,6.31
124899,22,1,5.16
124899,32,1,4.68
124899,16,1,5.82
124900,20,1,5.08
124900,3,1,3.85
124901,1,2,9.58
124901,4,1,5.74
124902,4,1,5.74
124902,29,1,4.42
124902,20,1,5.08
124903,13,1,5.73
124904,32,1,4.68
124905,2,1,5.44
124905,14,1,4.02
124905,15,1,6.31
